,sked+time,sked_RMS,x,y,rad
11923,233+40,7.21,53.717289529707436,30.701960371858632,21.18183967514675
11924,233+41,7.21,53.717289529707436,30.701960371858632,21.18183967514675
11925,233+42,7.21,23.091705338565873,37.87486580041577,29.817442241723803
11926,233+43,7.21,31.76311816289695,82.74575178673993,22.402461963695703
11927,233+44,7.21,31.76311816289695,82.74575178673993,22.402461963695703
11928,233+45,7.21,31.76311816289695,82.74575178673993,22.402461963695703
11929,233+46,7.21,88.040341331995,10.576105362304562,30.535338183059146
11930,233+47,7.21,88.040341331995,10.576105362304562,45.5258672807587
11931,233+48,7.21,88.040341331995,10.576105362304562,62.9075978155519
11932,233+49,7.21,88.040341331995,10.576105362304562,62.9075978155519
11933,233+50,7.21,88.040341331995,10.576105362304562,62.9075978155519
11934,234+0,6.21,47.28156770281387,32.617368764971765,32.72821414410678
11935,234+1,6.21,47.28156770281387,32.617368764971765,32.72821414410678
11936,234+2,6.21,13.984381925781799,39.20773233304275,36.866544802829665
11937,234+3,6.21,13.984381925781799,39.20773233304275,36.866544802829665
11938,234+4,6.21,13.984381925781799,39.20773233304275,36.866544802829665
11939,234+5,6.21,15.513238264233882,39.00285982701924,38.942911634042645
11940,234+6,6.21,20.08239449909608,38.34884636306599,42.58389179274491
11941,234+7,6.21,20.08239449909608,38.34884636306599,42.52972433227851
11942,234+8,6.21,88.040341331995,10.576105362304562,33.29602336417557
11943,234+9,6.21,88.040341331995,10.576105362304562,33.29602336417557
11944,234+10,6.21,88.040341331995,10.576105362304562,33.29602336417557
11945,234+11,6.21,88.040341331995,10.576105362304562,32.69815235735224
11946,234+12,6.21,88.040341331995,10.576105362304562,32.69815235735224
11947,234+13,6.21,88.040341331995,10.576105362304562,32.69815235735224
11948,234+14,6.21,88.040341331995,10.576105362304562,32.69815235735224
11949,234+15,6.21,7.670250305508027,45.058754960052696,32.54299501656584
11950,234+16,6.21,88.040341331995,10.576105362304562,32.33665692667946
11951,234+17,6.21,88.040341331995,10.576105362304562,32.33665692667946
11952,234+18,6.21,29.044580471112557,36.82965158948906,34.48461297899557
11953,234+19,6.21,29.044580471112557,36.82965158948906,34.48461297899557
11954,234+20,6.21,88.040341331995,10.576105362304562,32.33665692667946
11955,234+21,6.21,88.040341331995,10.576105362304562,32.33665692667946
11956,234+22,6.21,88.040341331995,10.576105362304562,31.677405490081167
11957,234+23,6.21,88.040341331995,10.576105362304562,31.677405490081167
11958,234+24,6.21,54.56773747184782,69.84351896480032,34.32024734295249
11959,234+25,6.21,54.56773747184782,69.84351896480032,34.32024734295249
11960,234+26,6.21,54.56773747184782,69.84351896480032,34.32024734295249
11961,234+27,6.21,54.56773747184782,69.84351896480032,34.32024734295249
11962,234+28,6.21,54.56773747184782,69.84351896480032,34.32024734295249
11963,234+29,6.21,50.837626931726106,72.60365557004388,37.43975438585688
11964,234+30,6.21,36.050165958168655,80.96999844739672,43.535521586378785
11965,234+31,6.21,36.050165958168655,80.96999844739672,43.535521586378785
11966,234+32,6.21,88.040341331995,10.576105362304562,31.318761299520702
11967,234+33,6.21,88.040341331995,10.576105362304562,30.807640266401066
11968,234+34,6.21,-6.112839509427055,41.04897923364098,32.244184976467196
11969,234+35,6.21,-6.112839509427055,41.04897923364098,32.244184976467196
11970,234+36,6.21,-6.112839509427055,41.04897923364098,32.244184976467196
11971,234+37,6.21,-6.112839509427055,41.04897923364098,32.244184976467196
11972,234+38,6.21,-6.112839509427055,41.04897923364098,32.244184976467196
11973,234+39,6.21,-6.112839509427055,41.04897923364098,32.244184976467196
11974,234+40,6.21,-6.112839509427055,41.04897923364098,32.244184976467196
11975,234+41,6.21,-6.112839509427055,41.04897923364098,32.244184976467196
11976,234+42,6.21,7.82426719396823,39.91749943800041,39.157690642526596
11977,234+43,6.21,7.82426719396823,39.91749943800041,39.157690642526596
11978,234+44,6.21,7.82426719396823,39.91749943800041,39.157690642526596
11979,234+45,6.21,7.82426719396823,39.91749943800041,38.44674436673513
11980,234+46,6.21,-1.4728169342117061,40.74853911014835,31.59172071826733
11981,234+47,6.21,-1.4728169342117061,40.74853911014835,31.59172071826733
11982,234+48,6.21,-1.4728169342117061,40.74853911014835,31.59172071826733
11983,234+49,6.21,13.00561142836533,55.17899323737385,24.33425682649088
11984,234+50,6.21,12.924269936957995,60.87144584064214,27.30212744306737
11985,235+0,7.54,-16.556042017684383,47.13659507181062,21.31636450333736
11986,235+1,7.54,-16.556042017684383,47.13659507181062,21.31636450333736
11987,235+2,7.54,31.76311816289695,82.74575178673993,21.26560425243983
11988,235+3,7.54,31.76311816289695,82.74575178673993,21.26560425243983
11989,235+4,7.54,6.277989464443439,40.090402312016614,29.909781833965116
11990,235+5,7.54,6.277989464443439,40.090402312016614,29.542091653704684
11991,235+6,7.54,-32.31833589446245,66.26240823786635,23.707991838951116
11992,235+7,7.54,88.040341331995,10.576105362304562,54.65297299407221
11993,235+8,7.54,88.040341331995,10.576105362304562,54.65297299407221
11994,235+9,7.54,88.040341331995,10.576105362304562,41.929360720124855
11995,235+10,7.54,88.040341331995,10.576105362304562,41.929360720124855
11996,235+11,7.54,88.040341331995,10.576105362304562,41.929360720124855
11997,235+12,7.54,88.040341331995,10.576105362304562,41.929360720124855
11998,235+13,7.54,88.040341331995,10.576105362304562,32.53295087315934
11999,235+14,7.54,88.040341331995,10.576105362304562,32.53295087315934
12000,235+15,7.54,88.040341331995,10.576105362304562,32.53295087315934
12001,235+16,7.54,88.040341331995,10.576105362304562,32.53295087315934
12002,235+17,7.54,88.040341331995,10.576105362304562,32.53295087315934
12003,235+18,7.54,88.040341331995,10.576105362304562,32.53295087315934
12004,235+19,7.54,88.040341331995,10.576105362304562,32.53295087315934
12005,235+20,7.54,88.040341331995,10.576105362304562,32.53295087315934
12006,235+21,7.54,88.040341331995,10.576105362304562,32.53295087315934
12007,235+22,7.54,88.040341331995,10.576105362304562,32.53295087315934
12008,235+23,7.54,88.040341331995,10.576105362304562,42.854149635679335
12009,235+24,7.54,88.040341331995,10.576105362304562,42.854149635679335
12010,235+25,7.54,88.040341331995,10.576105362304562,42.854149635679335
12011,235+26,7.54,88.040341331995,10.576105362304562,42.854149635679335
12012,235+27,7.54,88.040341331995,10.576105362304562,31.21161482837798
12013,235+28,7.54,88.040341331995,10.576105362304562,31.21161482837798
12014,235+29,7.54,88.040341331995,10.576105362304562,31.21161482837798
12015,235+30,7.54,88.040341331995,10.576105362304562,31.21161482837798
12016,235+31,7.54,88.040341331995,10.576105362304562,31.21161482837798
12017,235+32,7.54,88.040341331995,10.576105362304562,31.21161482837798
12018,235+33,7.54,88.040341331995,10.576105362304562,31.21161482837798
12019,235+34,7.54,88.040341331995,10.576105362304562,31.21161482837798
12020,235+35,7.54,88.040341331995,10.576105362304562,31.21161482837798
12021,235+36,7.54,88.040341331995,10.576105362304562,31.21161482837798
12022,235+37,7.54,88.040341331995,10.576105362304562,46.02411655729364
12023,235+38,7.54,88.040341331995,10.576105362304562,46.02411655729364
12024,235+39,7.54,88.040341331995,10.576105362304562,46.02411655729364
12025,235+40,7.54,88.040341331995,10.576105362304562,46.02411655729364
12026,235+41,7.54,88.040341331995,10.576105362304562,46.02411655729364
12027,235+42,7.54,88.040341331995,10.576105362304562,45.11330461505249
12028,235+43,7.54,88.040341331995,10.576105362304562,45.11330461505249
12029,235+44,7.54,88.040341331995,10.576105362304562,45.11330461505249
12030,235+45,7.54,-38.7425561140879,40.726370058203806,31.439360573788548
12031,235+46,7.54,88.040341331995,10.576105362304562,30.014906111343105
12032,235+47,7.54,-12.477915476406437,88.7849819792914,22.7685371946471
12033,235+48,7.54,-12.477915476406437,88.7849819792914,22.7685371946471
12034,235+49,7.54,51.91385246031932,32.20930765629003,21.598762391186817
12035,235+50,7.54,49.562775609065895,73.47983660915632,29.933324561513786
12036,236+0,8.8,88.040341331995,10.576105362304562,54.97657114007219
12037,236+1,8.8,88.040341331995,10.576105362304562,54.97657114007219
12038,236+2,8.8,88.040341331995,10.576105362304562,54.97657114007219
12039,236+3,8.8,88.040341331995,10.576105362304562,54.807187188866074
12040,236+4,8.8,76.75816787571989,44.31634888554937,21.95955037835541
12041,236+5,8.8,7.82426719396823,39.91749943800041,33.172099011935735
12042,236+6,8.8,12.445894894361608,39.401387251767716,36.681103773991566
12043,236+7,8.8,12.445894894361608,39.401387251767716,36.681103773991566
12044,236+8,8.8,12.445894894361608,39.401387251767716,36.681103773991566
12045,236+9,8.8,31.961510544369876,36.25321745846656,31.004281689832705
12046,236+10,8.8,31.961510544369876,36.25321745846656,31.004281689832705
12047,236+11,8.8,33.41206986055524,35.95566938849746,32.89821502954257
12048,236+12,8.8,30.515692823298846,36.54817923780065,30.22021126129472
12049,236+13,8.8,47.28156770281387,32.617368764971765,31.689185166918065
12050,236+14,8.8,47.28156770281387,32.617368764971765,31.689185166918065
12051,236+15,8.8,47.28156770281387,32.617368764971765,31.689185166918065
12052,236+16,8.8,47.28156770281387,32.617368764971765,31.689185166918065
12053,236+17,8.8,47.28156770281387,32.617368764971765,31.689185166918065
12054,236+18,8.8,44.61321941126859,33.338534004836006,30.72736487660303
12055,236+19,8.8,44.61321941126859,33.338534004836006,30.72736487660303
12056,236+20,8.8,44.61321941126859,33.338534004836006,30.72736487660303
12057,236+21,8.8,44.61321941126859,33.338534004836006,30.167620304183394
12058,236+22,8.8,26.036088517748823,41.97428158992255,26.94269700776288
12059,236+23,8.8,26.036088517748823,41.97428158992255,26.94269700776288
12060,236+24,8.8,25.939968837051307,42.18806562688239,26.83149539256016
12061,236+25,8.8,88.040341331995,10.576105362304562,31.380653683807278
12062,236+26,8.8,88.040341331995,10.576105362304562,31.380653683807278
12063,236+27,8.8,88.040341331995,10.576105362304562,31.380653683807278
12064,236+28,8.8,88.040341331995,10.576105362304562,31.380653683807278
12065,236+29,8.8,88.040341331995,10.576105362304562,31.380653683807278
12066,236+30,8.8,88.040341331995,10.576105362304562,31.380653683807278
12067,236+31,8.8,88.040341331995,10.576105362304562,31.380653683807278
12068,236+32,8.8,88.040341331995,10.576105362304562,31.380653683807278
12069,236+33,8.8,88.040341331995,10.576105362304562,31.380653683807278
12070,236+34,8.8,88.040341331995,10.576105362304562,31.380653683807278
12071,236+35,8.8,88.040341331995,10.576105362304562,53.7310425913367
12072,236+36,8.8,38.85401736492626,79.66254106409698,29.954141199143766
12073,236+37,8.8,60.899784417551324,28.204168764253833,25.975059649159025
12074,236+38,8.8,60.899784417551324,28.204168764253833,25.85692078768446
12075,236+39,8.8,60.899784417551324,28.204168764253833,25.85692078768446
12076,236+40,8.8,60.899784417551324,28.204168764253833,25.85692078768446
12077,236+41,8.8,60.899784417551324,28.204168764253833,25.85692078768446
12078,236+42,8.8,60.899784417551324,28.204168764253833,25.85692078768446
12079,236+43,8.8,60.899784417551324,28.204168764253833,25.85692078768446
12080,236+44,8.8,24.590848637906443,37.62173415056707,29.51818160808593
12081,236+45,8.8,23.091705338565873,37.87486580041577,29.22270431725144
12082,236+46,8.8,88.040341331995,10.576105362304562,46.84428331179136
12083,236+47,8.8,88.040341331995,10.576105362304562,46.84428331179136
12084,236+48,8.8,88.040341331995,10.576105362304562,44.4703358740581
12085,236+49,8.8,88.040341331995,10.576105362304562,44.4703358740581
12086,236+50,8.8,88.040341331995,10.576105362304562,44.4703358740581
12087,237+0,8.47,37.702048825374945,35.03490577879445,38.81170510130801
12088,237+1,8.47,37.702048825374945,35.03490577879445,38.81170510130801
12089,237+2,8.47,39.10755245295898,34.70910582949572,37.49669780064152
12090,237+3,8.47,39.10755245295898,34.70910582949572,37.49669780064152
12091,237+4,8.47,39.10755245295898,34.70910582949572,37.49669780064152
12092,237+5,8.47,39.10755245295898,34.70910582949572,37.13315519618158
12093,237+6,8.47,39.10755245295898,34.70910582949572,37.13315519618158
12094,237+7,8.47,39.10755245295898,34.70910582949572,37.13315519618158
12095,237+8,8.47,33.41206986055524,35.95566938849746,31.671989193024523
12096,237+9,8.47,33.41206986055524,35.95566938849746,31.671989193024523
12097,237+10,8.47,33.41206986055524,35.95566938849746,31.671989193024523
12098,237+11,8.47,30.314167995011864,83.2874920558491,38.51110373599092
12099,237+12,8.47,14.720799298924995,41.01471579803311,39.65554375190145
12100,237+13,8.47,14.720799298924995,41.01471579803311,39.65554375190145
12101,237+14,8.47,12.445894894361608,39.401387251767716,36.10504290744291
12102,237+15,8.47,6.813868400548614,44.05282644969779,31.742034155418775
12103,237+16,8.47,4.726198519478847,40.232210493726846,33.1953613343475
12104,237+17,8.47,4.726198519478847,40.232210493726846,33.1953613343475
12105,237+18,8.47,88.040341331995,10.576105362304562,32.796990669409055
12106,237+19,8.47,88.040341331995,10.576105362304562,32.796990669409055
12107,237+20,8.47,88.040341331995,10.576105362304562,42.20110983995233
12108,237+21,8.47,88.040341331995,10.576105362304562,42.20110983995233
12109,237+22,8.47,88.040341331995,10.576105362304562,42.740427932346805
12110,237+23,8.47,88.040341331995,10.576105362304562,42.740427932346805
12111,237+24,8.47,88.040341331995,10.576105362304562,42.740427932346805
12112,237+25,8.47,88.040341331995,10.576105362304562,42.740427932346805
12113,237+26,8.47,88.040341331995,10.576105362304562,31.33400525153866
12114,237+27,8.47,88.040341331995,10.576105362304562,31.33400525153866
12115,237+28,8.47,3.0785780363795467,40.49285644027983,32.462971381082276
12116,237+29,8.47,3.0785780363795574,40.49285644027983,32.46297138108228
12117,237+30,8.47,3.0785780363795574,40.49285644027983,32.46297138108228
12118,237+31,8.47,88.040341331995,10.576105362304562,31.33400525153866
12119,237+32,8.47,88.040341331995,10.576105362304562,31.33400525153866
12120,237+33,8.47,88.040341331995,10.576105362304562,30.822314846569146
12121,237+34,8.47,88.040341331995,10.576105362304562,30.822314846569146
12122,237+35,8.47,44.31634888554935,76.75816787571989,24.65665010685146
12123,237+36,8.47,44.31634888554935,76.75816787571989,24.65665010685146
12124,237+37,8.47,44.31634888554935,76.75816787571989,24.65665010685146
12125,237+38,8.47,44.31634888554935,76.75816787571989,24.65665010685146
12126,237+39,8.47,44.31634888554935,76.75816787571989,24.65665010685146
12127,237+40,8.47,37.457796665410505,80.32850417601269,31.541469238393265
12128,237+41,8.47,15.057468734574673,52.18907494529451,21.80303961096527
12129,237+42,8.47,15.057468734574673,52.18907494529451,21.80303961096527
12130,237+43,8.47,14.787745333625548,52.41052046963117,21.636944845971765
12131,237+44,8.47,-0.08212565476694067,41.054532107160895,32.310446161954275
12132,237+45,8.47,-0.08212565476694067,41.054532107160895,32.31044616195427
12133,237+46,8.47,0.002203593498823153,47.13334238819948,32.36998408557738
12134,237+47,8.47,-0.33870719671410043,42.644703888441654,31.937115535923233
12135,237+48,8.47,-0.33870719671410043,42.644703888441654,31.937115535923233
12136,237+49,8.47,-1.4728169342117061,40.74853911014835,32.759669529310635
12137,237+50,8.47,-38.7425561140879,40.726370058203806,29.81698630140783
12138,238+0,6.41,88.040341331995,10.576105362304562,34.087357552000796
12139,238+1,6.41,88.040341331995,10.576105362304562,34.087357552000796
12140,238+2,6.41,88.040341331995,10.576105362304562,34.087357552000796
12141,238+3,6.41,88.040341331995,10.576105362304562,33.44736250409098
12142,238+4,6.41,88.040341331995,10.576105362304562,33.44736250409098
12143,238+5,6.41,88.040341331995,10.576105362304562,33.44736250409098
12144,238+6,6.41,88.040341331995,10.576105362304562,33.44736250409098
12145,238+7,6.41,88.040341331995,10.576105362304562,33.44736250409098
12146,238+8,6.41,22.55079426154889,52.99401866228684,21.990734861079364
12147,238+9,6.41,22.55079426154889,52.99401866228684,21.990734861079364
12148,238+10,6.41,64.82185159938625,60.447354527804386,21.70176679134763
12149,238+11,6.41,31.76311816289695,82.74575178673993,21.791988952284605
12150,238+12,6.41,31.76311816289695,82.74575178673993,21.791988952284605
12151,238+13,6.41,3.1771879157500016,40.37000014281971,29.77444216487718
12152,238+14,6.41,3.1771879157500016,40.37000014281971,29.77444216487718
12153,238+15,6.41,3.1771879157500016,40.37000014281971,29.735326187989845
12154,238+16,6.41,3.1771879157500016,40.37000014281971,29.639034845109396
12155,238+17,6.41,3.1771879157500016,40.37000014281971,29.639034845109396
12156,238+18,6.41,88.040341331995,10.576105362304562,32.89712274938452
12157,238+19,6.41,88.040341331995,10.576105362304562,42.83976858535526
12158,238+20,6.41,88.040341331995,10.576105362304562,42.83976858535526
12159,238+21,6.41,88.040341331995,10.576105362304562,42.83976858535526
12160,238+22,6.41,88.040341331995,10.576105362304562,42.83976858535526
12161,238+23,6.41,88.040341331995,10.576105362304562,42.83976858535526
12162,238+24,6.41,50.837626931726106,72.60365557004388,36.83855835108819
12163,238+25,6.41,50.837626931726106,72.60365557004388,37.0102597926045
12164,238+26,6.41,50.837626931726106,72.60365557004388,37.361431447151475
12165,238+27,6.41,50.837626931726106,72.60365557004388,37.361431447151475
12166,238+28,6.41,45.64921403411134,75.97305030239882,32.88820778783672
12167,238+29,6.41,34.631554021150144,81.58682847287967,45.29896824555261
12168,238+30,6.41,88.040341331995,10.576105362304562,31.12032545622767
12169,238+31,6.41,7.82426719396823,39.91749943800041,36.0798232593846
12170,238+32,6.41,7.82426719396823,39.91749943800041,36.0798232593846
12171,238+33,6.41,88.040341331995,10.576105362304562,31.12032545622767
12172,238+34,6.41,88.040341331995,10.576105362304562,31.12032545622767
12173,238+35,6.41,88.040341331995,10.576105362304562,31.12032545622767
12174,238+36,6.41,88.040341331995,10.576105362304562,31.12032545622767
12175,238+37,6.41,88.040341331995,10.576105362304562,31.12032545622767
12176,238+38,6.41,88.040341331995,10.576105362304562,31.12032545622767
12177,238+39,6.41,88.040341331995,10.576105362304562,45.43933743855721
12178,238+40,6.41,88.040341331995,10.576105362304562,45.43933743855721
12179,238+41,6.41,88.040341331995,10.576105362304562,45.43933743855721
12180,238+42,6.41,88.040341331995,10.576105362304562,45.43933743855721
12181,238+43,6.41,88.040341331995,10.576105362304562,45.43933743855721
12182,238+44,6.41,88.040341331995,10.576105362304562,45.43933743855721
12183,238+45,6.41,21.593705430674333,38.12016009945186,30.696646385534493
12184,238+46,6.41,20.08239449909608,38.34884636306599,30.42295714451581
12185,238+47,6.41,20.08239449909608,38.34884636306599,30.42295714451581
12186,238+48,6.41,88.040341331995,10.576105362304562,29.976947533803937
12187,238+49,6.41,88.040341331995,10.576105362304562,29.976947533803937
12188,238+50,6.41,30.314167995011864,83.2874920558491,23.593916824462703
12189,239+0,7.07,88.040341331995,10.576105362304562,55.28814870307399
12190,239+1,7.07,88.040341331995,10.576105362304562,55.28814870307399
12191,239+2,7.07,88.040341331995,10.576105362304562,54.83725615023328
12192,239+3,7.07,88.040341331995,10.576105362304562,54.83725615023328
12193,239+4,7.07,88.040341331995,10.576105362304562,54.83725615023328
12194,239+5,7.07,88.040341331995,10.576105362304562,54.731920120084574
12195,239+6,7.07,88.040341331995,10.576105362304562,54.731920120084574
12196,239+7,7.07,88.040341331995,10.576105362304562,54.60272964733989
12197,239+8,7.07,88.040341331995,10.576105362304562,54.55132442253452
12198,239+9,7.07,88.040341331995,10.576105362304562,54.55132442253452
12199,239+10,7.07,88.040341331995,10.576105362304562,54.55132442253452
12200,239+11,7.07,88.040341331995,10.576105362304562,42.113645253097175
12201,239+12,7.07,88.040341331995,10.576105362304562,42.113645253097175
12202,239+13,7.07,88.040341331995,10.576105362304562,42.113645253097175
12203,239+14,7.07,88.040341331995,10.576105362304562,42.113645253097175
12204,239+15,7.07,88.040341331995,10.576105362304562,42.113645253097175
12205,239+16,7.07,88.040341331995,10.576105362304562,42.113645253097175
12206,239+17,7.07,88.040341331995,10.576105362304562,42.113645253097175
12207,239+18,7.07,88.040341331995,10.576105362304562,32.06086978885512
12208,239+19,7.07,88.040341331995,10.576105362304562,32.06086978885512
12209,239+20,7.07,88.040341331995,10.576105362304562,32.06086978885512
12210,239+21,7.07,88.040341331995,10.576105362304562,32.06086978885512
12211,239+22,7.07,88.040341331995,10.576105362304562,32.06086978885512
12212,239+23,7.07,88.040341331995,10.576105362304562,32.06086978885512
12213,239+24,7.07,88.040341331995,10.576105362304562,32.06086978885512
12214,239+25,7.07,88.040341331995,10.576105362304562,32.06086978885512
12215,239+26,7.07,88.040341331995,10.576105362304562,32.06086978885512
12216,239+27,7.07,3.1771879157500016,40.37000014281971,32.29870552000468
12217,239+28,7.07,88.040341331995,10.576105362304562,43.12503091779743
12218,239+29,7.07,88.040341331995,10.576105362304562,43.12503091779743
12219,239+30,7.07,88.040341331995,10.576105362304562,43.50569147940732
12220,239+31,7.07,88.040341331995,10.576105362304562,43.50569147940732
12221,239+32,7.07,88.040341331995,10.576105362304562,43.50569147940732
12222,239+33,7.07,88.040341331995,10.576105362304562,43.75213638431347
12223,239+34,7.07,88.040341331995,10.576105362304562,43.75213638431347
12224,239+35,7.07,88.040341331995,10.576105362304562,45.90348922935275
12225,239+36,7.07,40.23840275436532,78.97231197046477,29.71255972704242
12226,239+37,7.07,40.23840275436532,78.97231197046477,29.71255972704242
12227,239+38,7.07,40.23840275436532,78.97231197046477,29.71255972704242
12228,239+39,7.07,31.76311816289695,82.74575178673993,37.87424003636325
12229,239+40,7.07,31.76311816289695,82.74575178673993,37.87424003636325
12230,239+41,7.07,34.631554021150144,81.58682847287967,41.49533859555821
12231,239+42,7.07,34.631554021150144,81.58682847287967,41.49533859555821
12232,239+43,7.07,31.76311816289695,82.74575178673993,42.77654432185185
12233,239+44,7.07,31.76311816289695,82.74575178673993,42.803220177352244
12234,239+45,7.07,31.76311816289695,82.74575178673993,42.803220177352244
12235,239+46,7.07,46.96817398986465,75.16479060198817,37.685084232322
12236,239+47,7.07,46.96817398986465,75.16479060198817,38.28847399012042
12237,239+48,7.07,48.27282698482975,74.33363497822249,38.036178384422996
12238,239+49,7.07,48.27282698482975,74.33363497822249,38.036178384422996
12239,239+50,7.07,48.27282698482975,74.33363497822249,38.036178384422996
12240,240+0,7.26,88.040341331995,10.576105362304562,34.00296175185731
12241,240+1,7.26,88.040341331995,10.576105362304562,34.00296175185731
12242,240+2,7.26,88.040341331995,10.576105362304562,34.00296175185731
12243,240+3,7.26,88.040341331995,10.576105362304562,34.00296175185731
12244,240+4,7.26,88.040341331995,10.576105362304562,34.00296175185731
12245,240+5,7.26,88.040341331995,10.576105362304562,34.00296175185731
12246,240+6,7.26,88.040341331995,10.576105362304562,33.21282746571507
12247,240+7,7.26,7.82426719396823,39.91749943800041,33.60444078173803
12248,240+8,7.26,38.85401736492626,79.66254106409698,28.8839455546467
12249,240+9,7.26,20.273802767517275,58.20300675788663,23.84235875760654
12250,240+10,7.26,20.273802767517275,58.20300675788663,23.84235875760654
12251,240+11,7.26,30.515692823298846,36.54817923780065,30.324713030280193
12252,240+12,7.26,30.515692823298846,36.54817923780065,30.324713030280193
12253,240+13,7.26,30.515692823298846,36.54817923780065,30.082925432758948
12254,240+14,7.26,27.767311134608747,41.95427617340239,26.724423047305635
12255,240+15,7.26,27.767311134608747,41.95427617340239,26.724423047305635
12256,240+16,7.26,27.76731113460875,41.954276173402384,26.724423047305642
12257,240+17,7.26,88.040341331995,10.576105362304562,32.20669852880149
12258,240+18,7.26,88.040341331995,10.576105362304562,32.20669852880149
12259,240+19,7.26,88.040341331995,10.576105362304562,32.20669852880149
12260,240+20,7.26,88.040341331995,10.576105362304562,32.20669852880149
12261,240+21,7.26,88.040341331995,10.576105362304562,32.20669852880149
12262,240+22,7.26,88.040341331995,10.576105362304562,31.645700640121547
12263,240+23,7.26,54.56773747184782,69.84351896480032,34.20235033875059
12264,240+24,7.26,54.56773747184782,69.84351896480032,34.20235033875059
12265,240+25,7.26,88.040341331995,10.576105362304562,31.614612793914123
12266,240+26,7.26,88.040341331995,10.576105362304562,31.614612793914123
12267,240+27,7.26,88.040341331995,10.576105362304562,31.614612793914123
12268,240+28,7.26,88.040341331995,10.576105362304562,31.614612793914123
12269,240+29,7.26,88.040341331995,10.576105362304562,31.614612793914123
12270,240+30,7.26,88.040341331995,10.576105362304562,31.614612793914123
12271,240+31,7.26,88.040341331995,10.576105362304562,31.614612793914123
12272,240+32,7.26,88.040341331995,10.576105362304562,31.614612793914123
12273,240+33,7.26,88.040341331995,10.576105362304562,44.05764254182199
12274,240+34,7.26,88.040341331995,10.576105362304562,44.05764254182199
12275,240+35,7.26,88.040341331995,10.576105362304562,44.05764254182199
12276,240+36,7.26,88.040341331995,10.576105362304562,44.05764254182199
12277,240+37,7.26,88.040341331995,10.576105362304562,45.077074691126604
12278,240+38,7.26,88.040341331995,10.576105362304562,30.451669869821053
12279,240+39,7.26,88.040341331995,10.576105362304562,30.451669869821053
12280,240+40,7.26,88.040341331995,10.576105362304562,30.451669869821053
12281,240+41,7.26,0.07801365069054332,40.634976701889784,31.72860332604733
12282,240+42,7.26,0.07801365069054332,40.634976701889784,31.72860332604733
12283,240+43,7.26,-38.7425561140879,40.726370058203806,31.52556266891095
12284,240+44,7.26,-38.7425561140879,40.726370058203806,31.52556266891095
12285,240+45,7.26,-38.7425561140879,40.726370058203806,31.52556266891095
12286,240+46,7.26,-38.7425561140879,40.726370058203806,31.52556266891095
12287,240+47,7.26,-38.7425561140879,40.726370058203806,31.52556266891095
12288,240+48,7.26,20.08239449909608,38.34884636306599,30.452155125027883
12289,240+49,7.26,88.040341331995,10.576105362304562,30.194360778084462
12290,240+50,7.26,20.08239449909608,38.34884636306599,30.14255004893575
12291,241+0,9.04,88.040341331995,10.576105362304562,34.30624331506021
12292,241+1,9.04,88.040341331995,10.576105362304562,33.66641053517971
12293,241+2,9.04,88.040341331995,10.576105362304562,33.66641053517971
12294,241+3,9.04,88.040341331995,10.576105362304562,33.66641053517971
12295,241+4,9.04,88.040341331995,10.576105362304562,33.66641053517971
12296,241+5,9.04,88.040341331995,10.576105362304562,33.66641053517971
12297,241+6,9.04,88.040341331995,10.576105362304562,33.66641053517971
12298,241+7,9.04,88.040341331995,10.576105362304562,33.66641053517971
12299,241+8,9.04,33.41206986055524,35.95566938849746,30.47389383537399
12300,241+9,9.04,31.961510544369876,36.25321745846656,29.979849447409695
12301,241+10,9.04,45.95323618690848,32.984278792389475,31.101892089506702
12302,241+11,9.04,44.61321941126859,33.338534004836006,30.850205350277125
12303,241+12,9.04,24.590848637906443,37.62173415056707,31.885768187630187
12304,241+13,9.04,24.590848637906443,37.62173415056707,31.892394397871044
12305,241+14,9.04,24.590848637906443,37.62173415056707,31.892394397871044
12306,241+15,9.04,24.590848637906443,37.62173415056707,31.948485152609038
12307,241+16,9.04,24.590848637906443,37.62173415056707,31.948485152609038
12308,241+17,9.04,24.590848637906443,37.62173415056707,31.948485152609038
12309,241+18,9.04,88.040341331995,10.576105362304562,32.68093195042314
12310,241+19,9.04,-38.7425561140879,40.726370058203806,33.00032192627261
12311,241+20,9.04,88.040341331995,10.576105362304562,32.68093195042314
12312,241+21,9.04,88.040341331995,10.576105362304562,43.168640714030175
12313,241+22,9.04,88.040341331995,10.576105362304562,43.168640714030175
12314,241+23,9.04,88.040341331995,10.576105362304562,43.168640714030175
12315,241+24,9.04,88.040341331995,10.576105362304562,43.168640714030175
12316,241+25,9.04,88.040341331995,10.576105362304562,43.168640714030175
12317,241+26,9.04,88.040341331995,10.576105362304562,43.168640714030175
12318,241+27,9.04,88.040341331995,10.576105362304562,43.168640714030175
12319,241+28,9.04,88.040341331995,10.576105362304562,43.168640714030175
12320,241+29,9.04,88.040341331995,10.576105362304562,43.168640714030175
12321,241+30,9.04,88.040341331995,10.576105362304562,53.99302910393319
12322,241+31,9.04,88.040341331995,10.576105362304562,53.99302910393319
12323,241+32,9.04,88.040341331995,10.576105362304562,44.739414365965075
12324,241+33,9.04,88.040341331995,10.576105362304562,44.739414365965075
12325,241+34,9.04,88.040341331995,10.576105362304562,44.739414365965075
12326,241+35,9.04,88.040341331995,10.576105362304562,44.739414365965075
